Species,Units,Date,Year,Month,Day,Time,Value
NO,ug m-3,20/01/2017,2017,01,20,15,55.6
NO,ug m-3,20/01/2017,2017,01,20,16,37.3
NO,ug m-3,20/01/2017,2017,01,20,17,31.7
NO,ug m-3,20/01/2017,2017,01,20,18,29.8
NO,ug m-3,20/01/2017,2017,01,20,19,44.5
NO,ug m-3,20/01/2017,2017,01,20,20,45.8
NO,ug m-3,20/01/2017,2017,01,20,21,80.3
NO,ug m-3,20/01/2017,2017,01,20,22,53.1
NO,ug m-3,20/01/2017,2017,01,20,23,41.6
NO,ug m-3,21/01/2017,2017,01,21,0,46.9
NO,ug m-3,21/01/2017,2017,01,21,1,51.9
NO,ug m-3,21/01/2017,2017,01,21,2,43.3
NO,ug m-3,21/01/2017,2017,01,21,3,35.5
NO,ug m-3,21/01/2017,2017,01,21,4,22.5
NO,ug m-3,21/01/2017,2017,01,21,5,25.8
NO,ug m-3,21/01/2017,2017,01,21,6,38.7
NO,ug m-3,21/01/2017,2017,01,21,7,53.0
NO,ug m-3,21/01/2017,2017,01,21,8,82.7
NO,ug m-3,21/01/2017,2017,01,21,9,92.5
NO,ug m-3,21/01/2017,2017,01,21,10,104.1
NO,ug m-3,21/01/2017,2017,01,21,11,72.7
NO,ug m-3,21/01/2017,2017,01,21,12,34.3
NO,ug m-3,21/01/2017,2017,01,21,13,23.8
NO,ug m-3,21/01/2017,2017,01,21,14,20.3
NO,ug m-3,21/01/2017,2017,01,21,15,21.7
NO,ug m-3,21/01/2017,2017,01,21,16,23.8
NO,ug m-3,21/01/2017,2017,01,21,17,23.8
NO,ug m-3,21/01/2017,2017,01,21,18,46.1
NO,ug m-3,21/01/2017,2017,01,21,19,25.5
NO,ug m-3,21/01/2017,2017,01,21,20,21.8
NO,ug m-3,21/01/2017,2017,01,21,21,36.6
NO,ug m-3,21/01/2017,2017,01,21,22,40.2
NO,ug m-3,21/01/2017,2017,01,21,23,46.2
NO,ug m-3,22/01/2017,2017,01,22,0,39.2
NO,ug m-3,22/01/2017,2017,01,22,1,25.2
NO,ug m-3,22/01/2017,2017,01,22,2,35.8
NO,ug m-3,22/01/2017,2017,01,22,3,47.8
NO,ug m-3,22/01/2017,2017,01,22,4,75.6
NO,ug m-3,22/01/2017,2017,01,22,5,128.3
NO,ug m-3,22/01/2017,2017,01,22,6,183.10001
NO,ug m-3,22/01/2017,2017,01,22,7,159.3
NO,ug m-3,22/01/2017,2017,01,22,8,149.60001
NO,ug m-3,22/01/2017,2017,01,22,9,145.60001
NO,ug m-3,22/01/2017,2017,01,22,10,116.1
NO,ug m-3,22/01/2017,2017,01,22,11,140.60001
NO,ug m-3,22/01/2017,2017,01,22,12,98.4
NO,ug m-3,22/01/2017,2017,01,22,13,77.4
NO,ug m-3,22/01/2017,2017,01,22,14,56.0
NO,ug m-3,22/01/2017,2017,01,22,15,50.2
NO,ug m-3,22/01/2017,2017,01,22,16,90.6
NO,ug m-3,22/01/2017,2017,01,22,17,121.2
NO,ug m-3,22/01/2017,2017,01,22,18,128.0
NO,ug m-3,22/01/2017,2017,01,22,19,147.39999
NO,ug m-3,22/01/2017,2017,01,22,20,155.3
NO,ug m-3,22/01/2017,2017,01,22,21,233.3
NO,ug m-3,22/01/2017,2017,01,22,22,302.20001
NO,ug m-3,22/01/2017,2017,01,22,23,371.5
NO,ug m-3,23/01/2017,2017,01,23,0,401.79999
NO,ug m-3,23/01/2017,2017,01,23,1,308.29999
NO,ug m-3,23/01/2017,2017,01,23,2,256.5
NO,ug m-3,23/01/2017,2017,01,23,3,247.7
NO,ug m-3,23/01/2017,2017,01,23,4,304.70001
NO,ug m-3,23/01/2017,2017,01,23,5,336.70001
NO,ug m-3,23/01/2017,2017,01,23,6,274.10001
NO,ug m-3,23/01/2017,2017,01,23,7,260.20001
NO,ug m-3,23/01/2017,2017,01,23,8,239.60001
NO,ug m-3,23/01/2017,2017,01,23,9,204.39999
NO,ug m-3,23/01/2017,2017,01,23,10,211.10001
NO,ug m-3,23/01/2017,2017,01,23,11,210.5
NO,ug m-3,23/01/2017,2017,01,23,12,265.89999
NO,ug m-3,23/01/2017,2017,01,23,13,276.60001
NO,ug m-3,23/01/2017,2017,01,23,14,233.2
NO,ug m-3,23/01/2017,2017,01,23,15,274.5
NO,ug m-3,23/01/2017,2017,01,23,16,229.10001
NO,ug m-3,23/01/2017,2017,01,23,17,210.0
NO,ug m-3,23/01/2017,2017,01,23,18,186.8
NO,ug m-3,23/01/2017,2017,01,23,19,149.5
NO,ug m-3,23/01/2017,2017,01,23,20,127.1
NO,ug m-3,23/01/2017,2017,01,23,21,127.1
NO,ug m-3,23/01/2017,2017,01,23,22,194.89999
NO,ug m-3,23/01/2017,2017,01,23,23,167.8
NO,ug m-3,24/01/2017,2017,01,24,0,140.2
NO,ug m-3,24/01/2017,2017,01,24,1,80.5
NO,ug m-3,24/01/2017,2017,01,24,2,61.7
NO,ug m-3,24/01/2017,2017,01,24,3,59.9
NO,ug m-3,24/01/2017,2017,01,24,4,58.4
NO,ug m-3,24/01/2017,2017,01,24,5,54.3
NO,ug m-3,24/01/2017,2017,01,24,6,70.0
NO,ug m-3,24/01/2017,2017,01,24,7,119.9
NO,ug m-3,24/01/2017,2017,01,24,8,140.5
NO,ug m-3,24/01/2017,2017,01,24,9,166.0
NO,ug m-3,24/01/2017,2017,01,24,10,139.7
NO,ug m-3,24/01/2017,2017,01,24,11,116.7
NO,ug m-3,24/01/2017,2017,01,24,12,139.0
NO,ug m-3,24/01/2017,2017,01,24,13,103.1
NO,ug m-3,24/01/2017,2017,01,24,14,68.7
NO,ug m-3,24/01/2017,2017,01,24,15,73.4
NO,ug m-3,24/01/2017,2017,01,24,16,50.4
NO,ug m-3,24/01/2017,2017,01,24,17,62.0
NO,ug m-3,24/01/2017,2017,01,24,18,106.0
NO,ug m-3,24/01/2017,2017,01,24,19,148.60001
NO,ug m-3,24/01/2017,2017,01,24,20,129.89999
NO,ug m-3,24/01/2017,2017,01,24,21,73.0
NO,ug m-3,24/01/2017,2017,01,24,22,169.60001
NO,ug m-3,24/01/2017,2017,01,24,23,120.7
NO,ug m-3,25/01/2017,2017,01,25,0,198.0
NO,ug m-3,25/01/2017,2017,01,25,1,207.7
NO,ug m-3,25/01/2017,2017,01,25,2,148.3
NO,ug m-3,25/01/2017,2017,01,25,3,98.8
NO,ug m-3,25/01/2017,2017,01,25,4,201.89999
NO,ug m-3,25/01/2017,2017,01,25,5,203.89999
NO,ug m-3,25/01/2017,2017,01,25,6,146.60001
NO,ug m-3,25/01/2017,2017,01,25,7,111.0
NO,ug m-3,25/01/2017,2017,01,25,8,84.1
NO,ug m-3,25/01/2017,2017,01,25,9,28.7
NO,ug m-3,25/01/2017,2017,01,25,10,33.4
NO,ug m-3,25/01/2017,2017,01,25,11,33.6
NO,ug m-3,25/01/2017,2017,01,25,12,28.0
NO,ug m-3,25/01/2017,2017,01,25,13,17.1
NO,ug m-3,25/01/2017,2017,01,25,14,22.3
NO,ug m-3,25/01/2017,2017,01,25,15,22.3
NO,ug m-3,25/01/2017,2017,01,25,16,19.3
NO,ug m-3,25/01/2017,2017,01,25,17,17.2
NO,ug m-3,25/01/2017,2017,01,25,18,9.2
NO,ug m-3,25/01/2017,2017,01,25,19,7.0
NO,ug m-3,25/01/2017,2017,01,25,20,5.5
NO,ug m-3,25/01/2017,2017,01,25,21,9.5
NO,ug m-3,25/01/2017,2017,01,25,22,8.4
NO,ug m-3,25/01/2017,2017,01,25,23,8.8
NO,ug m-3,26/01/2017,2017,01,26,0,7.9
NO,ug m-3,26/01/2017,2017,01,26,1,3.8
NO,ug m-3,26/01/2017,2017,01,26,2,4.6
NO,ug m-3,26/01/2017,2017,01,26,3,4.4
NO,ug m-3,26/01/2017,2017,01,26,4,4.1
NO,ug m-3,26/01/2017,2017,01,26,5,3.4
NO,ug m-3,26/01/2017,2017,01,26,6,5.6
NO,ug m-3,26/01/2017,2017,01,26,7,13.5
NO,ug m-3,26/01/2017,2017,01,26,8,21.6
NO,ug m-3,26/01/2017,2017,01,26,9,21.2
NO,ug m-3,26/01/2017,2017,01,26,10,20.7
NO,ug m-3,26/01/2017,2017,01,26,11,19.4
NO,ug m-3,26/01/2017,2017,01,26,12,19.1
NO,ug m-3,26/01/2017,2017,01,26,13,17.6
NO,ug m-3,26/01/2017,2017,01,26,14,22.0
NO,ug m-3,26/01/2017,2017,01,26,15,18.5
NO,ug m-3,26/01/2017,2017,01,26,16,15.6
NO,ug m-3,26/01/2017,2017,01,26,17,10.0
NO,ug m-3,26/01/2017,2017,01,26,18,32.5
NO,ug m-3,26/01/2017,2017,01,26,19,71.3
NO,ug m-3,26/01/2017,2017,01,26,20,59.1
NO,ug m-3,26/01/2017,2017,01,26,21,61.4
NO,ug m-3,26/01/2017,2017,01,26,22,67.8
NO,ug m-3,26/01/2017,2017,01,26,23,73.1
NO,ug m-3,27/01/2017,2017,01,27,0,77.3
NO,ug m-3,27/01/2017,2017,01,27,1,74.6
NO,ug m-3,27/01/2017,2017,01,27,2,50.2
NO,ug m-3,27/01/2017,2017,01,27,3,66.3
NO,ug m-3,27/01/2017,2017,01,27,4,48.6
NO,ug m-3,27/01/2017,2017,01,27,5,48.6
NO,ug m-3,27/01/2017,2017,01,27,6,81.5
NO,ug m-3,27/01/2017,2017,01,27,7,116.8
NO,ug m-3,27/01/2017,2017,01,27,8,68.2
NO,ug m-3,27/01/2017,2017,01,27,9,89.5
NO,ug m-3,27/01/2017,2017,01,27,10,40.8
NO,ug m-3,27/01/2017,2017,01,27,11,20.2
NO,ug m-3,27/01/2017,2017,01,27,12,29.3
NO,ug m-3,27/01/2017,2017,01,27,13,35.3
NO,ug m-3,27/01/2017,2017,01,27,14,31.7
NO,ug m-3,27/01/2017,2017,01,27,15,35.8
NO,ug m-3,27/01/2017,2017,01,27,16,15.5
NO,ug m-3,27/01/2017,2017,01,27,17,15.4
NO,ug m-3,27/01/2017,2017,01,27,18,28.0
NO,ug m-3,27/01/2017,2017,01,27,19,14.2
NO,ug m-3,27/01/2017,2017,01,27,20,16.2
NO,ug m-3,27/01/2017,2017,01,27,21,10.4
NO,ug m-3,27/01/2017,2017,01,27,22,18.2
NO,ug m-3,27/01/2017,2017,01,27,23,15.6
NO,ug m-3,28/01/2017,2017,01,28,0,6.1
NO,ug m-3,28/01/2017,2017,01,28,1,2.4
NO,ug m-3,28/01/2017,2017,01,28,2,2.1
NO,ug m-3,28/01/2017,2017,01,28,3,1.0
NO,ug m-3,28/01/2017,2017,01,28,4,0.8
NO,ug m-3,28/01/2017,2017,01,28,5,0.4
NO,ug m-3,28/01/2017,2017,01,28,6,1.3
NO,ug m-3,28/01/2017,2017,01,28,7,2.7
NO,ug m-3,28/01/2017,2017,01,28,8,4.4
NO,ug m-3,28/01/2017,2017,01,28,9,5.7
NO,ug m-3,28/01/2017,2017,01,28,10,10.0
NO,ug m-3,28/01/2017,2017,01,28,11,9.1
NO,ug m-3,28/01/2017,2017,01,28,12,4.4
NO,ug m-3,28/01/2017,2017,01,28,13,4.6
NO,ug m-3,28/01/2017,2017,01,28,14,3.2
NO,ug m-3,28/01/2017,2017,01,28,15,2.9
NO,ug m-3,28/01/2017,2017,01,28,16,2.1
NO,ug m-3,28/01/2017,2017,01,28,17,2.5
NO,ug m-3,28/01/2017,2017,01,28,18,2.3
NO,ug m-3,28/01/2017,2017,01,28,19,3.2
NO,ug m-3,28/01/2017,2017,01,28,20,4.2
NO,ug m-3,28/01/2017,2017,01,28,21,4.9
NO,ug m-3,28/01/2017,2017,01,28,22,3.4
NO,ug m-3,28/01/2017,2017,01,28,23,1.3
NO,ug m-3,29/01/2017,2017,01,29,0,0.6
NO,ug m-3,29/01/2017,2017,01,29,1,0.9
NO,ug m-3,29/01/2017,2017,01,29,2,0.6
NO,ug m-3,29/01/2017,2017,01,29,3,0.6
NO,ug m-3,29/01/2017,2017,01,29,4,1.0
NO,ug m-3,29/01/2017,2017,01,29,5,1.0
NO,ug m-3,29/01/2017,2017,01,29,6,1.3
NO,ug m-3,29/01/2017,2017,01,29,7,3.6
NO,ug m-3,29/01/2017,2017,01,29,8,5.8
NO,ug m-3,29/01/2017,2017,01,29,9,7.2
NO,ug m-3,29/01/2017,2017,01,29,10,4.5
NO,ug m-3,29/01/2017,2017,01,29,11,4.9
NO,ug m-3,29/01/2017,2017,01,29,12,5.6
NO,ug m-3,29/01/2017,2017,01,29,13,3.4
NO,ug m-3,29/01/2017,2017,01,29,14,3.9
NO,ug m-3,29/01/2017,2017,01,29,15,3.2
NO,ug m-3,29/01/2017,2017,01,29,16,9.4
NO,ug m-3,29/01/2017,2017,01,29,17,7.9
NO,ug m-3,29/01/2017,2017,01,29,18,7.8
NO,ug m-3,29/01/2017,2017,01,29,19,10.0
NO,ug m-3,29/01/2017,2017,01,29,20,3.1
NO,ug m-3,29/01/2017,2017,01,29,21,1.5
NO,ug m-3,29/01/2017,2017,01,29,22,0.9
NO,ug m-3,29/01/2017,2017,01,29,23,0.6
NO,ug m-3,30/01/2017,2017,01,30,0,1.0
NO,ug m-3,30/01/2017,2017,01,30,1,2.2
NO,ug m-3,30/01/2017,2017,01,30,2,2.3
NO,ug m-3,30/01/2017,2017,01,30,3,4.3
NO,ug m-3,30/01/2017,2017,01,30,4,5.5
NO,ug m-3,30/01/2017,2017,01,30,5,26.3
NO,ug m-3,30/01/2017,2017,01,30,6,23.7
NO,ug m-3,30/01/2017,2017,01,30,7,15.1
NO,ug m-3,30/01/2017,2017,01,30,8,27.3
NO,ug m-3,30/01/2017,2017,01,30,9,31.8
NO,ug m-3,30/01/2017,2017,01,30,10,40.7
NO,ug m-3,30/01/2017,2017,01,30,11,53.5
NO,ug m-3,30/01/2017,2017,01,30,12,75.4
NO,ug m-3,30/01/2017,2017,01,30,13,71.3
NO,ug m-3,30/01/2017,2017,01,30,14,55.2
NO,ug m-3,30/01/2017,2017,01,30,15,31.9
NO,ug m-3,30/01/2017,2017,01,30,16,26.0
NO,ug m-3,30/01/2017,2017,01,30,17,22.3
NO,ug m-3,30/01/2017,2017,01,30,18,10.5
NO,ug m-3,30/01/2017,2017,01,30,19,8.8
NO,ug m-3,30/01/2017,2017,01,30,20,5.1
NO,ug m-3,30/01/2017,2017,01,30,21,7.6
NO,ug m-3,30/01/2017,2017,01,30,22,3.7
NO,ug m-3,30/01/2017,2017,01,30,23,2.6
NO,ug m-3,31/01/2017,2017,01,31,0,4.8
NO,ug m-3,31/01/2017,2017,01,31,1,4.5
NO,ug m-3,31/01/2017,2017,01,31,2,3.0
NO,ug m-3,31/01/2017,2017,01,31,3,1.8
NO,ug m-3,31/01/2017,2017,01,31,4,3.8
NO,ug m-3,31/01/2017,2017,01,31,5,4.3
NO,ug m-3,31/01/2017,2017,01,31,6,13.3
NO,ug m-3,31/01/2017,2017,01,31,7,30.4
NO,ug m-3,31/01/2017,2017,01,31,8,50.1
NO,ug m-3,31/01/2017,2017,01,31,9,60.4
NO,ug m-3,31/01/2017,2017,01,31,10,55.4
NO,ug m-3,31/01/2017,2017,01,31,11,59.1
NO,ug m-3,31/01/2017,2017,01,31,12,37.0
NO,ug m-3,31/01/2017,2017,01,31,13,28.7
NO,ug m-3,31/01/2017,2017,01,31,14,57.1
NO,ug m-3,31/01/2017,2017,01,31,15,31.3
NO,ug m-3,31/01/2017,2017,01,31,16,33.6
NO,ug m-3,31/01/2017,2017,01,31,17,28.0
NO,ug m-3,31/01/2017,2017,01,31,18,20.5
NO,ug m-3,31/01/2017,2017,01,31,19,27.5
NO,ug m-3,31/01/2017,2017,01,31,20,21.8
NO,ug m-3,31/01/2017,2017,01,31,21,16.5
NO,ug m-3,31/01/2017,2017,01,31,22,14.5
NO,ug m-3,31/01/2017,2017,01,31,23,15.4
NO,ug m-3,01/02/2017,2017,02,01,0,9.9
NO,ug m-3,01/02/2017,2017,02,01,1,7.4
NO,ug m-3,01/02/2017,2017,02,01,2,3.7
NO,ug m-3,01/02/2017,2017,02,01,3,3.8
NO,ug m-3,01/02/2017,2017,02,01,4,5.3
NO,ug m-3,01/02/2017,2017,02,01,5,7.2
NO,ug m-3,01/02/2017,2017,02,01,6,20.2
NO,ug m-3,01/02/2017,2017,02,01,7,68.2
NO,ug m-3,01/02/2017,2017,02,01,8,23.3
NO,ug m-3,01/02/2017,2017,02,01,9,21.6
NO,ug m-3,01/02/2017,2017,02,01,10,20.2
NO,ug m-3,01/02/2017,2017,02,01,11,28.5
NO,ug m-3,01/02/2017,2017,02,01,12,27.2
NO,ug m-3,01/02/2017,2017,02,01,13,19.3
NO,ug m-3,01/02/2017,2017,02,01,14,18.3
NO,ug m-3,01/02/2017,2017,02,01,15,15.6
NO,ug m-3,01/02/2017,2017,02,01,16,10.4
NO,ug m-3,01/02/2017,2017,02,01,17,10.3
NO,ug m-3,01/02/2017,2017,02,01,18,6.8
NO,ug m-3,01/02/2017,2017,02,01,19,4.1
NO,ug m-3,01/02/2017,2017,02,01,20,2.9
NO,ug m-3,01/02/2017,2017,02,01,21,3.1
NO,ug m-3,01/02/2017,2017,02,01,22,2.4
NO,ug m-3,01/02/2017,2017,02,01,23,0.5
NO,ug m-3,02/02/2017,2017,02,02,0,0.4
NO,ug m-3,02/02/2017,2017,02,02,1,-0.1
NO,ug m-3,02/02/2017,2017,02,02,2,-0.2
NO,ug m-3,02/02/2017,2017,02,02,3,-0.4
NO,ug m-3,02/02/2017,2017,02,02,4,0.4
NO,ug m-3,02/02/2017,2017,02,02,5,0.2
NO,ug m-3,02/02/2017,2017,02,02,6,5.5
NO,ug m-3,02/02/2017,2017,02,02,7,11.6
NO,ug m-3,02/02/2017,2017,02,02,8,13.2
NO,ug m-3,02/02/2017,2017,02,02,9,12.8
NO,ug m-3,02/02/2017,2017,02,02,10,8.8
NO,ug m-3,02/02/2017,2017,02,02,11,8.5
NO,ug m-3,02/02/2017,2017,02,02,12,8.0
NO,ug m-3,02/02/2017,2017,02,02,13,8.9
NO,ug m-3,02/02/2017,2017,02,02,14,8.5
NO,ug m-3,02/02/2017,2017,02,02,15,7.7
NO,ug m-3,02/02/2017,2017,02,02,16,5.7
NO,ug m-3,02/02/2017,2017,02,02,17,6.1
NO,ug m-3,02/02/2017,2017,02,02,18,3.3
NO,ug m-3,02/02/2017,2017,02,02,19,2.7
NO,ug m-3,02/02/2017,2017,02,02,20,2.6
NO,ug m-3,02/02/2017,2017,02,02,21,1.5
NO,ug m-3,02/02/2017,2017,02,02,22,1.2
NO,ug m-3,02/02/2017,2017,02,02,23,0.1
NO,ug m-3,03/02/2017,2017,02,03,0,0.0
NO,ug m-3,03/02/2017,2017,02,03,1,0.7
NO,ug m-3,03/02/2017,2017,02,03,2,0.5
NO,ug m-3,03/02/2017,2017,02,03,3,0.1
NO,ug m-3,03/02/2017,2017,02,03,4,0.8
NO,ug m-3,03/02/2017,2017,02,03,5,1.8
NO,ug m-3,03/02/2017,2017,02,03,6,3.0
NO,ug m-3,03/02/2017,2017,02,03,7,5.5
NO,ug m-3,03/02/2017,2017,02,03,8,8.8
NO,ug m-3,03/02/2017,2017,02,03,9,7.3
NO,ug m-3,03/02/2017,2017,02,03,10,9.1
NO,ug m-3,03/02/2017,2017,02,03,11,8.5
NO,ug m-3,03/02/2017,2017,02,03,12,7.4
NO,ug m-3,03/02/2017,2017,02,03,13,7.5
NO,ug m-3,03/02/2017,2017,02,03,14,4.0
NO,ug m-3,03/02/2017,2017,02,03,15,4.3
NO,ug m-3,03/02/2017,2017,02,03,16,6.5
NO,ug m-3,03/02/2017,2017,02,03,17,7.4
NO,ug m-3,03/02/2017,2017,02,03,18,7.3
NO,ug m-3,03/02/2017,2017,02,03,19,3.3
NO,ug m-3,03/02/2017,2017,02,03,20,1.0
NO,ug m-3,03/02/2017,2017,02,03,21,0.3
NO,ug m-3,03/02/2017,2017,02,03,22,0.7
NO,ug m-3,03/02/2017,2017,02,03,23,0.4
NO,ug m-3,04/02/2017,2017,02,04,0,0.0
NO,ug m-3,04/02/2017,2017,02,04,1,0.8
NO,ug m-3,04/02/2017,2017,02,04,2,0.5
NO,ug m-3,04/02/2017,2017,02,04,3,0.3
NO,ug m-3,04/02/2017,2017,02,04,4,0.7
NO,ug m-3,04/02/2017,2017,02,04,5,1.4
NO,ug m-3,04/02/2017,2017,02,04,6,15.6
NO,ug m-3,04/02/2017,2017,02,04,7,15.8
NO,ug m-3,04/02/2017,2017,02,04,8,9.6
NO,ug m-3,04/02/2017,2017,02,04,9,42.9
NO,ug m-3,04/02/2017,2017,02,04,10,57.6
NO,ug m-3,04/02/2017,2017,02,04,11,57.7
NO,ug m-3,04/02/2017,2017,02,04,12,62.0
NO,ug m-3,04/02/2017,2017,02,04,13,32.9
NO,ug m-3,04/02/2017,2017,02,04,14,30.1
NO,ug m-3,04/02/2017,2017,02,04,15,14.1
NO,ug m-3,04/02/2017,2017,02,04,16,6.4
NO,ug m-3,04/02/2017,2017,02,04,17,16.6
NO,ug m-3,04/02/2017,2017,02,04,18,32.1
NO,ug m-3,04/02/2017,2017,02,04,19,20.8
NO,ug m-3,04/02/2017,2017,02,04,20,25.6
NO,ug m-3,04/02/2017,2017,02,04,21,22.6
NO,ug m-3,04/02/2017,2017,02,04,22,11.0
NO,ug m-3,04/02/2017,2017,02,04,23,9.8
NO,ug m-3,05/02/2017,2017,02,05,0,10.3
NO,ug m-3,05/02/2017,2017,02,05,1,1.9
NO,ug m-3,05/02/2017,2017,02,05,2,9.4
NO,ug m-3,05/02/2017,2017,02,05,3,14.9
NO,ug m-3,05/02/2017,2017,02,05,4,17.1
NO,ug m-3,05/02/2017,2017,02,05,5,14.3
NO,ug m-3,05/02/2017,2017,02,05,6,13.8
NO,ug m-3,05/02/2017,2017,02,05,7,16.2
NO,ug m-3,05/02/2017,2017,02,05,8,11.8
NO,ug m-3,05/02/2017,2017,02,05,9,18.6
NO,ug m-3,05/02/2017,2017,02,05,10,14.9
NO,ug m-3,05/02/2017,2017,02,05,11,13.6
NO,ug m-3,05/02/2017,2017,02,05,12,19.1
NO,ug m-3,05/02/2017,2017,02,05,13,15.9
NO,ug m-3,05/02/2017,2017,02,05,14,8.7
NO,ug m-3,05/02/2017,2017,02,05,15,13.7
NO,ug m-3,05/02/2017,2017,02,05,16,12.6
NO,ug m-3,05/02/2017,2017,02,05,17,12.4
NO,ug m-3,05/02/2017,2017,02,05,18,11.9
NO,ug m-3,05/02/2017,2017,02,05,19,11.7
NO,ug m-3,05/02/2017,2017,02,05,20,7.5
NO,ug m-3,05/02/2017,2017,02,05,21,10.1
NO,ug m-3,05/02/2017,2017,02,05,22,10.2
NO,ug m-3,05/02/2017,2017,02,05,23,6.5
NO,ug m-3,06/02/2017,2017,02,06,0,7.7
NO,ug m-3,06/02/2017,2017,02,06,1,8.8
NO,ug m-3,06/02/2017,2017,02,06,2,12.8
NO,ug m-3,06/02/2017,2017,02,06,3,14.3
NO,ug m-3,06/02/2017,2017,02,06,4,13.4
NO,ug m-3,06/02/2017,2017,02,06,5,32.2
NO,ug m-3,06/02/2017,2017,02,06,6,101.1
NO,ug m-3,06/02/2017,2017,02,06,7,149.7
NO,ug m-3,06/02/2017,2017,02,06,8,178.2
NO,ug m-3,06/02/2017,2017,02,06,9,134.3
NO,ug m-3,06/02/2017,2017,02,06,10,65.5
NO,ug m-3,06/02/2017,2017,02,06,11,88.5
NO,ug m-3,06/02/2017,2017,02,06,12,25.9
NO,ug m-3,06/02/2017,2017,02,06,13,34.4
NO,ug m-3,06/02/2017,2017,02,06,14,73.8
NO,ug m-3,06/02/2017,2017,02,06,15,20.1
NO,ug m-3,06/02/2017,2017,02,06,16,7.5
NO,ug m-3,06/02/2017,2017,02,06,17,12.4
NO,ug m-3,06/02/2017,2017,02,06,18,6.2
NO,ug m-3,06/02/2017,2017,02,06,19,9.3
NO,ug m-3,06/02/2017,2017,02,06,20,3.6
NO,ug m-3,06/02/2017,2017,02,06,21,4.1
NO,ug m-3,06/02/2017,2017,02,06,22,1.8
NO,ug m-3,06/02/2017,2017,02,06,23,0.9
NO,ug m-3,07/02/2017,2017,02,07,0,1.3
NO,ug m-3,07/02/2017,2017,02,07,1,0.6
NO,ug m-3,07/02/2017,2017,02,07,2,0.4
NO,ug m-3,07/02/2017,2017,02,07,3,0.6
NO,ug m-3,07/02/2017,2017,02,07,4,1.1
NO,ug m-3,07/02/2017,2017,02,07,5,1.9
NO,ug m-3,07/02/2017,2017,02,07,6,13.4
NO,ug m-3,07/02/2017,2017,02,07,7,33.7
NO,ug m-3,07/02/2017,2017,02,07,8,87.9
NO,ug m-3,07/02/2017,2017,02,07,9,52.8
NO,ug m-3,07/02/2017,2017,02,07,10,39.3
NO,ug m-3,07/02/2017,2017,02,07,11,33.3
NO,ug m-3,07/02/2017,2017,02,07,12,38.2
NO,ug m-3,07/02/2017,2017,02,07,13,30.2
NO,ug m-3,07/02/2017,2017,02,07,14,48.7
NO,ug m-3,07/02/2017,2017,02,07,15,19.3
NO,ug m-3,07/02/2017,2017,02,07,16,16.1
NO,ug m-3,07/02/2017,2017,02,07,17,19.8
NO,ug m-3,07/02/2017,2017,02,07,18,20.4
NO,ug m-3,07/02/2017,2017,02,07,19,21.8
NO,ug m-3,07/02/2017,2017,02,07,20,65.4
NO,ug m-3,07/02/2017,2017,02,07,21,92.4
NO,ug m-3,07/02/2017,2017,02,07,22,47.6
NO,ug m-3,07/02/2017,2017,02,07,23,32.9
NO,ug m-3,08/02/2017,2017,02,08,0,40.4
NO,ug m-3,08/02/2017,2017,02,08,1,12.0
NO,ug m-3,08/02/2017,2017,02,08,2,11.3
NO,ug m-3,08/02/2017,2017,02,08,3,8.5
NO,ug m-3,08/02/2017,2017,02,08,4,8.7
NO,ug m-3,08/02/2017,2017,02,08,5,15.7
NO,ug m-3,08/02/2017,2017,02,08,6,25.3
NO,ug m-3,08/02/2017,2017,02,08,7,46.2
NO,ug m-3,08/02/2017,2017,02,08,8,42.9
NO,ug m-3,08/02/2017,2017,02,08,9,84.4
NO,ug m-3,08/02/2017,2017,02,08,10,55.2
NO,ug m-3,08/02/2017,2017,02,08,11,55.4
NO,ug m-3,08/02/2017,2017,02,08,12,69.5
NO,ug m-3,08/02/2017,2017,02,08,13,33.5
NO,ug m-3,08/02/2017,2017,02,08,14,16.6
NO,ug m-3,08/02/2017,2017,02,08,15,14.9
NO,ug m-3,08/02/2017,2017,02,08,16,19.2
NO,ug m-3,08/02/2017,2017,02,08,17,15.5
NO,ug m-3,08/02/2017,2017,02,08,18,18.2
NO,ug m-3,08/02/2017,2017,02,08,19,13.1
NO,ug m-3,08/02/2017,2017,02,08,20,7.0
NO,ug m-3,08/02/2017,2017,02,08,21,9.7
NO,ug m-3,08/02/2017,2017,02,08,22,11.3
NO,ug m-3,08/02/2017,2017,02,08,23,7.6
NO,ug m-3,09/02/2017,2017,02,09,0,5.0
NO,ug m-3,09/02/2017,2017,02,09,1,3.6
NO,ug m-3,09/02/2017,2017,02,09,2,4.0
NO,ug m-3,09/02/2017,2017,02,09,3,3.3
NO,ug m-3,09/02/2017,2017,02,09,4,2.0
NO,ug m-3,09/02/2017,2017,02,09,5,18.6
NO,ug m-3,09/02/2017,2017,02,09,6,10.9
NO,ug m-3,09/02/2017,2017,02,09,7,12.7
NO,ug m-3,09/02/2017,2017,02,09,8,20.0
NO,ug m-3,09/02/2017,2017,02,09,9,20.4
NO,ug m-3,09/02/2017,2017,02,09,10,30.1
NO,ug m-3,09/02/2017,2017,02,09,11,26.5
NO,ug m-3,09/02/2017,2017,02,09,12,34.6
NO,ug m-3,09/02/2017,2017,02,09,13,30.2
NO,ug m-3,09/02/2017,2017,02,09,14,21.9
