Species,Units,Date,Year,Month,Day,Time,Value,Weekday
NO,ug m-3,18/01/2017,2017,1,18,11,39.4,WED
NO,ug m-3,18/01/2017,2017,1,18,12,39.9,WED
NO,ug m-3,18/01/2017,2017,1,18,13,59.45,WED
NO,ug m-3,18/01/2017,2017,1,18,14,40.75,WED
NO,ug m-3,18/01/2017,2017,1,18,15,42.15,WED
NO,ug m-3,18/01/2017,2017,1,18,16,37.15,WED
NO,ug m-3,18/01/2017,2017,1,18,17,48.7,WED
NO,ug m-3,18/01/2017,2017,1,18,18,52.65,WED
NO,ug m-3,18/01/2017,2017,1,18,19,44.5,WED
NO,ug m-3,18/01/2017,2017,1,18,20,262.20000000000005,WED
NO,ug m-3,18/01/2017,2017,1,18,21,252.0,WED
NO,ug m-3,18/01/2017,2017,1,18,22,241.20000000000002,WED
NO,ug m-3,18/01/2017,2017,1,18,23,322.5,WED
NO,ug m-3,19/01/2017,2017,1,19,0,48.6,THU
NO,ug m-3,19/01/2017,2017,1,19,1,24.95,THU
NO,ug m-3,19/01/2017,2017,1,19,2,30.25,THU
NO,ug m-3,19/01/2017,2017,1,19,3,29.15,THU
NO,ug m-3,19/01/2017,2017,1,19,4,31.5,THU
NO,ug m-3,19/01/2017,2017,1,19,5,19.65,THU
NO,ug m-3,19/01/2017,2017,1,19,6,34.1,THU
NO,ug m-3,19/01/2017,2017,1,19,7,48.15,THU
NO,ug m-3,19/01/2017,2017,1,19,8,54.7,THU
NO,ug m-3,19/01/2017,2017,1,19,9,68.699995,THU
NO,ug m-3,19/01/2017,2017,1,19,10,67.699995,THU
NO,ug m-3,19/01/2017,2017,1,19,11,53.75,THU
NO,ug m-3,19/01/2017,2017,1,19,12,41.5,THU
NO,ug m-3,19/01/2017,2017,1,19,13,38.0,THU
NO,ug m-3,19/01/2017,2017,1,19,14,34.05,THU
NO,ug m-3,19/01/2017,2017,1,19,15,35.8,THU
NO,ug m-3,19/01/2017,2017,1,19,16,34.4,THU
NO,ug m-3,19/01/2017,2017,1,19,17,28.1,THU
NO,ug m-3,19/01/2017,2017,1,19,18,35.8,THU
NO,ug m-3,19/01/2017,2017,1,19,19,43.55,THU
NO,ug m-3,19/01/2017,2017,1,19,20,234.89999999999998,THU
NO,ug m-3,19/01/2017,2017,1,19,21,228.29999999999998,THU
NO,ug m-3,19/01/2017,2017,1,19,22,179.39999999999998,THU
NO,ug m-3,19/01/2017,2017,1,19,23,150.0,THU
NO,ug m-3,20/01/2017,2017,1,20,0,20.8,FRI
NO,ug m-3,20/01/2017,2017,1,20,1,19.1,FRI
NO,ug m-3,20/01/2017,2017,1,20,2,20.65,FRI
NO,ug m-3,20/01/2017,2017,1,20,3,18.4,FRI
NO,ug m-3,20/01/2017,2017,1,20,4,15.8,FRI
NO,ug m-3,20/01/2017,2017,1,20,5,15.3,FRI
NO,ug m-3,20/01/2017,2017,1,20,6,19.9,FRI
NO,ug m-3,20/01/2017,2017,1,20,7,37.5,FRI
NO,ug m-3,20/01/2017,2017,1,20,8,63.95,FRI
NO,ug m-3,20/01/2017,2017,1,20,9,65.15,FRI
NO,ug m-3,20/01/2017,2017,1,20,10,53.6,FRI
NO,ug m-3,20/01/2017,2017,1,20,11,42.15,FRI
NO,ug m-3,20/01/2017,2017,1,20,12,33.65,FRI
NO,ug m-3,20/01/2017,2017,1,20,13,25.15,FRI
NO,ug m-3,20/01/2017,2017,1,20,14,24.05,FRI
NO,ug m-3,20/01/2017,2017,1,20,15,27.8,FRI
NO,ug m-3,20/01/2017,2017,1,20,16,18.65,FRI
NO,ug m-3,20/01/2017,2017,1,20,17,15.85,FRI
NO,ug m-3,20/01/2017,2017,1,20,18,14.9,FRI
NO,ug m-3,20/01/2017,2017,1,20,19,22.25,FRI
NO,ug m-3,20/01/2017,2017,1,20,20,137.39999999999998,FRI
NO,ug m-3,20/01/2017,2017,1,20,21,240.89999999999998,FRI
NO,ug m-3,20/01/2017,2017,1,20,22,159.3,FRI
NO,ug m-3,20/01/2017,2017,1,20,23,124.80000000000001,FRI
NO,ug m-3,21/01/2017,2017,1,21,0,23.45,SAT
NO,ug m-3,21/01/2017,2017,1,21,1,25.95,SAT
NO,ug m-3,21/01/2017,2017,1,21,2,21.65,SAT
NO,ug m-3,21/01/2017,2017,1,21,3,17.75,SAT
NO,ug m-3,21/01/2017,2017,1,21,4,11.25,SAT
NO,ug m-3,21/01/2017,2017,1,21,5,12.9,SAT
NO,ug m-3,21/01/2017,2017,1,21,6,19.35,SAT
NO,ug m-3,21/01/2017,2017,1,21,7,26.5,SAT
NO,ug m-3,21/01/2017,2017,1,21,8,41.35,SAT
NO,ug m-3,21/01/2017,2017,1,21,9,46.25,SAT
NO,ug m-3,21/01/2017,2017,1,21,10,52.05,SAT
NO,ug m-3,21/01/2017,2017,1,21,11,36.35,SAT
NO,ug m-3,21/01/2017,2017,1,21,12,17.15,SAT
NO,ug m-3,21/01/2017,2017,1,21,13,11.9,SAT
NO,ug m-3,21/01/2017,2017,1,21,14,10.15,SAT
NO,ug m-3,21/01/2017,2017,1,21,15,10.85,SAT
NO,ug m-3,21/01/2017,2017,1,21,16,11.9,SAT
NO,ug m-3,21/01/2017,2017,1,21,17,11.9,SAT
NO,ug m-3,21/01/2017,2017,1,21,18,23.05,SAT
NO,ug m-3,21/01/2017,2017,1,21,19,12.75,SAT
NO,ug m-3,21/01/2017,2017,1,21,20,65.4,SAT
NO,ug m-3,21/01/2017,2017,1,21,21,109.80000000000001,SAT
NO,ug m-3,21/01/2017,2017,1,21,22,120.60000000000001,SAT
NO,ug m-3,21/01/2017,2017,1,21,23,138.60000000000002,SAT
NO,ug m-3,22/01/2017,2017,1,22,0,19.6,SUN
NO,ug m-3,22/01/2017,2017,1,22,1,12.6,SUN
NO,ug m-3,22/01/2017,2017,1,22,2,17.9,SUN
NO,ug m-3,22/01/2017,2017,1,22,3,23.9,SUN
NO,ug m-3,22/01/2017,2017,1,22,4,37.8,SUN
NO,ug m-3,22/01/2017,2017,1,22,5,64.15,SUN
NO,ug m-3,22/01/2017,2017,1,22,6,91.550005,SUN
NO,ug m-3,22/01/2017,2017,1,22,7,79.65,SUN
NO,ug m-3,22/01/2017,2017,1,22,8,74.800005,SUN
NO,ug m-3,22/01/2017,2017,1,22,9,72.800005,SUN
NO,ug m-3,22/01/2017,2017,1,22,10,58.05,SUN
NO,ug m-3,22/01/2017,2017,1,22,11,70.300005,SUN
NO,ug m-3,22/01/2017,2017,1,22,12,49.2,SUN
NO,ug m-3,22/01/2017,2017,1,22,13,38.7,SUN
NO,ug m-3,22/01/2017,2017,1,22,14,28.0,SUN
NO,ug m-3,22/01/2017,2017,1,22,15,25.1,SUN
NO,ug m-3,22/01/2017,2017,1,22,16,45.3,SUN
NO,ug m-3,22/01/2017,2017,1,22,17,60.6,SUN
NO,ug m-3,22/01/2017,2017,1,22,18,64.0,SUN
NO,ug m-3,22/01/2017,2017,1,22,19,73.699995,SUN
NO,ug m-3,22/01/2017,2017,1,22,20,465.90000000000003,SUN
NO,ug m-3,22/01/2017,2017,1,22,21,699.9000000000001,SUN
NO,ug m-3,22/01/2017,2017,1,22,22,906.6000300000001,SUN
NO,ug m-3,22/01/2017,2017,1,22,23,1114.5,SUN
NO,ug m-3,23/01/2017,2017,1,23,0,200.899995,MON
NO,ug m-3,23/01/2017,2017,1,23,1,154.149995,MON
NO,ug m-3,23/01/2017,2017,1,23,2,128.25,MON
NO,ug m-3,23/01/2017,2017,1,23,3,123.85,MON
NO,ug m-3,23/01/2017,2017,1,23,4,152.350005,MON
NO,ug m-3,23/01/2017,2017,1,23,5,168.350005,MON
NO,ug m-3,23/01/2017,2017,1,23,6,137.050005,MON
NO,ug m-3,23/01/2017,2017,1,23,7,130.100005,MON
NO,ug m-3,23/01/2017,2017,1,23,8,119.800005,MON
NO,ug m-3,23/01/2017,2017,1,23,9,102.199995,MON
NO,ug m-3,23/01/2017,2017,1,23,10,105.550005,MON
NO,ug m-3,23/01/2017,2017,1,23,11,105.25,MON
NO,ug m-3,23/01/2017,2017,1,23,12,132.949995,MON
NO,ug m-3,23/01/2017,2017,1,23,13,138.300005,MON
NO,ug m-3,23/01/2017,2017,1,23,14,116.6,MON
NO,ug m-3,23/01/2017,2017,1,23,15,137.25,MON
NO,ug m-3,23/01/2017,2017,1,23,16,114.550005,MON
NO,ug m-3,23/01/2017,2017,1,23,17,105.0,MON
NO,ug m-3,23/01/2017,2017,1,23,18,93.4,MON
NO,ug m-3,23/01/2017,2017,1,23,19,74.75,MON
NO,ug m-3,23/01/2017,2017,1,23,20,381.29999999999995,MON
NO,ug m-3,23/01/2017,2017,1,23,21,381.29999999999995,MON
NO,ug m-3,23/01/2017,2017,1,23,22,584.69997,MON
NO,ug m-3,23/01/2017,2017,1,23,23,503.40000000000003,MON
NO,ug m-3,24/01/2017,2017,1,24,0,70.1,TUE
NO,ug m-3,24/01/2017,2017,1,24,1,40.25,TUE
NO,ug m-3,24/01/2017,2017,1,24,2,30.85,TUE
NO,ug m-3,24/01/2017,2017,1,24,3,29.95,TUE
NO,ug m-3,24/01/2017,2017,1,24,4,29.2,TUE
NO,ug m-3,24/01/2017,2017,1,24,5,27.15,TUE
NO,ug m-3,24/01/2017,2017,1,24,6,35.0,TUE
NO,ug m-3,24/01/2017,2017,1,24,7,59.95,TUE
NO,ug m-3,24/01/2017,2017,1,24,8,70.25,TUE
NO,ug m-3,24/01/2017,2017,1,24,9,83.0,TUE
NO,ug m-3,24/01/2017,2017,1,24,10,69.85,TUE
NO,ug m-3,24/01/2017,2017,1,24,11,58.35,TUE
NO,ug m-3,24/01/2017,2017,1,24,12,69.5,TUE
NO,ug m-3,24/01/2017,2017,1,24,13,51.55,TUE
NO,ug m-3,24/01/2017,2017,1,24,14,34.35,TUE
NO,ug m-3,24/01/2017,2017,1,24,15,36.7,TUE
NO,ug m-3,24/01/2017,2017,1,24,16,25.2,TUE
NO,ug m-3,24/01/2017,2017,1,24,17,31.0,TUE
NO,ug m-3,24/01/2017,2017,1,24,18,53.0,TUE
NO,ug m-3,24/01/2017,2017,1,24,19,74.300005,TUE
NO,ug m-3,24/01/2017,2017,1,24,20,389.69997,TUE
NO,ug m-3,24/01/2017,2017,1,24,21,219.0,TUE
NO,ug m-3,24/01/2017,2017,1,24,22,508.80003,TUE
NO,ug m-3,24/01/2017,2017,1,24,23,362.1,TUE
NO,ug m-3,25/01/2017,2017,1,25,0,99.0,WED
NO,ug m-3,25/01/2017,2017,1,25,1,103.85,WED
NO,ug m-3,25/01/2017,2017,1,25,2,74.15,WED
NO,ug m-3,25/01/2017,2017,1,25,3,49.4,WED
NO,ug m-3,25/01/2017,2017,1,25,4,100.949995,WED
NO,ug m-3,25/01/2017,2017,1,25,5,101.949995,WED
NO,ug m-3,25/01/2017,2017,1,25,6,73.300005,WED
NO,ug m-3,25/01/2017,2017,1,25,7,55.5,WED
NO,ug m-3,25/01/2017,2017,1,25,8,42.05,WED
NO,ug m-3,25/01/2017,2017,1,25,9,14.35,WED
NO,ug m-3,25/01/2017,2017,1,25,10,16.7,WED
NO,ug m-3,25/01/2017,2017,1,25,11,16.8,WED
NO,ug m-3,25/01/2017,2017,1,25,12,14.0,WED
NO,ug m-3,25/01/2017,2017,1,25,13,8.55,WED
NO,ug m-3,25/01/2017,2017,1,25,14,11.15,WED
NO,ug m-3,25/01/2017,2017,1,25,15,11.15,WED
NO,ug m-3,25/01/2017,2017,1,25,16,9.65,WED
NO,ug m-3,25/01/2017,2017,1,25,17,8.6,WED
NO,ug m-3,25/01/2017,2017,1,25,18,4.6,WED
NO,ug m-3,25/01/2017,2017,1,25,19,3.5,WED
NO,ug m-3,25/01/2017,2017,1,25,20,16.5,WED
NO,ug m-3,25/01/2017,2017,1,25,21,28.5,WED
NO,ug m-3,25/01/2017,2017,1,25,22,25.200000000000003,WED
NO,ug m-3,25/01/2017,2017,1,25,23,26.400000000000002,WED
NO,ug m-3,26/01/2017,2017,1,26,0,3.95,THU
NO,ug m-3,26/01/2017,2017,1,26,1,1.9,THU
NO,ug m-3,26/01/2017,2017,1,26,2,2.3,THU
NO,ug m-3,26/01/2017,2017,1,26,3,2.2,THU
NO,ug m-3,26/01/2017,2017,1,26,4,2.05,THU
NO,ug m-3,26/01/2017,2017,1,26,5,1.7,THU
NO,ug m-3,26/01/2017,2017,1,26,6,2.8,THU
NO,ug m-3,26/01/2017,2017,1,26,7,6.75,THU
NO,ug m-3,26/01/2017,2017,1,26,8,10.8,THU
NO,ug m-3,26/01/2017,2017,1,26,9,10.6,THU
NO,ug m-3,26/01/2017,2017,1,26,10,10.35,THU
NO,ug m-3,26/01/2017,2017,1,26,11,9.7,THU
NO,ug m-3,26/01/2017,2017,1,26,12,9.55,THU
NO,ug m-3,26/01/2017,2017,1,26,13,8.8,THU
NO,ug m-3,26/01/2017,2017,1,26,14,11.0,THU
NO,ug m-3,26/01/2017,2017,1,26,15,9.25,THU
NO,ug m-3,26/01/2017,2017,1,26,16,7.8,THU
NO,ug m-3,26/01/2017,2017,1,26,17,5.0,THU
NO,ug m-3,26/01/2017,2017,1,26,18,16.25,THU
NO,ug m-3,26/01/2017,2017,1,26,19,35.65,THU
NO,ug m-3,26/01/2017,2017,1,26,20,177.3,THU
NO,ug m-3,26/01/2017,2017,1,26,21,184.2,THU
NO,ug m-3,26/01/2017,2017,1,26,22,203.39999999999998,THU
NO,ug m-3,26/01/2017,2017,1,26,23,219.29999999999998,THU
NO,ug m-3,27/01/2017,2017,1,27,0,38.65,FRI
NO,ug m-3,27/01/2017,2017,1,27,1,37.3,FRI
NO,ug m-3,27/01/2017,2017,1,27,2,25.1,FRI
NO,ug m-3,27/01/2017,2017,1,27,3,33.15,FRI
NO,ug m-3,27/01/2017,2017,1,27,4,24.3,FRI
NO,ug m-3,27/01/2017,2017,1,27,5,24.3,FRI
NO,ug m-3,27/01/2017,2017,1,27,6,40.75,FRI
NO,ug m-3,27/01/2017,2017,1,27,7,58.4,FRI
NO,ug m-3,27/01/2017,2017,1,27,8,34.1,FRI
NO,ug m-3,27/01/2017,2017,1,27,9,44.75,FRI
NO,ug m-3,27/01/2017,2017,1,27,10,20.4,FRI
NO,ug m-3,27/01/2017,2017,1,27,11,10.1,FRI
NO,ug m-3,27/01/2017,2017,1,27,12,14.65,FRI
NO,ug m-3,27/01/2017,2017,1,27,13,17.65,FRI
NO,ug m-3,27/01/2017,2017,1,27,14,15.85,FRI
NO,ug m-3,27/01/2017,2017,1,27,15,17.9,FRI
NO,ug m-3,27/01/2017,2017,1,27,16,7.75,FRI
NO,ug m-3,27/01/2017,2017,1,27,17,7.7,FRI
NO,ug m-3,27/01/2017,2017,1,27,18,14.0,FRI
NO,ug m-3,27/01/2017,2017,1,27,19,7.1,FRI
NO,ug m-3,27/01/2017,2017,1,27,20,48.599999999999994,FRI
NO,ug m-3,27/01/2017,2017,1,27,21,31.200000000000003,FRI
NO,ug m-3,27/01/2017,2017,1,27,22,54.599999999999994,FRI
NO,ug m-3,27/01/2017,2017,1,27,23,46.8,FRI
NO,ug m-3,28/01/2017,2017,1,28,0,3.05,SAT
NO,ug m-3,28/01/2017,2017,1,28,1,1.2,SAT
NO,ug m-3,28/01/2017,2017,1,28,2,1.05,SAT
NO,ug m-3,28/01/2017,2017,1,28,3,0.5,SAT
NO,ug m-3,28/01/2017,2017,1,28,4,0.4,SAT
NO,ug m-3,28/01/2017,2017,1,28,5,0.2,SAT
NO,ug m-3,28/01/2017,2017,1,28,6,0.65,SAT
NO,ug m-3,28/01/2017,2017,1,28,7,1.35,SAT
NO,ug m-3,28/01/2017,2017,1,28,8,2.2,SAT
NO,ug m-3,28/01/2017,2017,1,28,9,2.85,SAT
NO,ug m-3,28/01/2017,2017,1,28,10,5.0,SAT
NO,ug m-3,28/01/2017,2017,1,28,11,4.55,SAT
NO,ug m-3,28/01/2017,2017,1,28,12,2.2,SAT
NO,ug m-3,28/01/2017,2017,1,28,13,2.3,SAT
NO,ug m-3,28/01/2017,2017,1,28,14,1.6,SAT
NO,ug m-3,28/01/2017,2017,1,28,15,1.45,SAT
NO,ug m-3,28/01/2017,2017,1,28,16,1.05,SAT
NO,ug m-3,28/01/2017,2017,1,28,17,1.25,SAT
NO,ug m-3,28/01/2017,2017,1,28,18,1.15,SAT
NO,ug m-3,28/01/2017,2017,1,28,19,1.6,SAT
NO,ug m-3,28/01/2017,2017,1,28,20,12.600000000000001,SAT
NO,ug m-3,28/01/2017,2017,1,28,21,14.700000000000001,SAT
NO,ug m-3,28/01/2017,2017,1,28,22,10.2,SAT
NO,ug m-3,28/01/2017,2017,1,28,23,3.9000000000000004,SAT
NO,ug m-3,29/01/2017,2017,1,29,0,0.3,SUN
NO,ug m-3,29/01/2017,2017,1,29,1,0.45,SUN
NO,ug m-3,29/01/2017,2017,1,29,2,0.3,SUN
NO,ug m-3,29/01/2017,2017,1,29,3,0.3,SUN
NO,ug m-3,29/01/2017,2017,1,29,4,0.5,SUN
NO,ug m-3,29/01/2017,2017,1,29,5,0.5,SUN
NO,ug m-3,29/01/2017,2017,1,29,6,0.65,SUN
NO,ug m-3,29/01/2017,2017,1,29,7,1.8,SUN
NO,ug m-3,29/01/2017,2017,1,29,8,2.9,SUN
NO,ug m-3,29/01/2017,2017,1,29,9,3.6,SUN
NO,ug m-3,29/01/2017,2017,1,29,10,2.25,SUN
NO,ug m-3,29/01/2017,2017,1,29,11,2.45,SUN
NO,ug m-3,29/01/2017,2017,1,29,12,2.8,SUN
NO,ug m-3,29/01/2017,2017,1,29,13,1.7,SUN
NO,ug m-3,29/01/2017,2017,1,29,14,1.95,SUN
NO,ug m-3,29/01/2017,2017,1,29,15,1.6,SUN
NO,ug m-3,29/01/2017,2017,1,29,16,4.7,SUN
NO,ug m-3,29/01/2017,2017,1,29,17,3.95,SUN
NO,ug m-3,29/01/2017,2017,1,29,18,3.9,SUN
NO,ug m-3,29/01/2017,2017,1,29,19,5.0,SUN
NO,ug m-3,29/01/2017,2017,1,29,20,9.3,SUN
NO,ug m-3,29/01/2017,2017,1,29,21,4.5,SUN
NO,ug m-3,29/01/2017,2017,1,29,22,2.7,SUN
NO,ug m-3,29/01/2017,2017,1,29,23,1.7999999999999998,SUN
NO,ug m-3,30/01/2017,2017,1,30,0,0.5,MON
NO,ug m-3,30/01/2017,2017,1,30,1,1.1,MON
NO,ug m-3,30/01/2017,2017,1,30,2,1.15,MON
NO,ug m-3,30/01/2017,2017,1,30,3,2.15,MON
NO,ug m-3,30/01/2017,2017,1,30,4,2.75,MON
NO,ug m-3,30/01/2017,2017,1,30,5,13.15,MON
NO,ug m-3,30/01/2017,2017,1,30,6,11.85,MON
NO,ug m-3,30/01/2017,2017,1,30,7,7.55,MON
NO,ug m-3,30/01/2017,2017,1,30,8,13.65,MON
NO,ug m-3,30/01/2017,2017,1,30,9,15.9,MON
NO,ug m-3,30/01/2017,2017,1,30,10,20.35,MON
NO,ug m-3,30/01/2017,2017,1,30,11,26.75,MON
NO,ug m-3,30/01/2017,2017,1,30,12,37.7,MON
NO,ug m-3,30/01/2017,2017,1,30,13,35.65,MON
NO,ug m-3,30/01/2017,2017,1,30,14,27.6,MON
NO,ug m-3,30/01/2017,2017,1,30,15,15.95,MON
NO,ug m-3,30/01/2017,2017,1,30,16,13.0,MON
NO,ug m-3,30/01/2017,2017,1,30,17,11.15,MON
NO,ug m-3,30/01/2017,2017,1,30,18,5.25,MON
NO,ug m-3,30/01/2017,2017,1,30,19,4.4,MON
NO,ug m-3,30/01/2017,2017,1,30,20,15.299999999999999,MON
NO,ug m-3,30/01/2017,2017,1,30,21,22.799999999999997,MON
NO,ug m-3,30/01/2017,2017,1,30,22,11.100000000000001,MON
NO,ug m-3,30/01/2017,2017,1,30,23,7.800000000000001,MON
NO,ug m-3,31/01/2017,2017,1,31,0,2.4,TUE
NO,ug m-3,31/01/2017,2017,1,31,1,2.25,TUE
NO,ug m-3,31/01/2017,2017,1,31,2,1.5,TUE
NO,ug m-3,31/01/2017,2017,1,31,3,0.9,TUE
NO,ug m-3,31/01/2017,2017,1,31,4,1.9,TUE
NO,ug m-3,31/01/2017,2017,1,31,5,2.15,TUE
NO,ug m-3,31/01/2017,2017,1,31,6,6.65,TUE
NO,ug m-3,31/01/2017,2017,1,31,7,15.2,TUE
NO,ug m-3,31/01/2017,2017,1,31,8,25.05,TUE
NO,ug m-3,31/01/2017,2017,1,31,9,30.2,TUE
NO,ug m-3,31/01/2017,2017,1,31,10,27.7,TUE
NO,ug m-3,31/01/2017,2017,1,31,11,29.55,TUE
NO,ug m-3,31/01/2017,2017,1,31,12,18.5,TUE
NO,ug m-3,31/01/2017,2017,1,31,13,14.35,TUE
NO,ug m-3,31/01/2017,2017,1,31,14,28.55,TUE
NO,ug m-3,31/01/2017,2017,1,31,15,15.65,TUE
NO,ug m-3,31/01/2017,2017,1,31,16,16.8,TUE
NO,ug m-3,31/01/2017,2017,1,31,17,14.0,TUE
NO,ug m-3,31/01/2017,2017,1,31,18,10.25,TUE
NO,ug m-3,31/01/2017,2017,1,31,19,13.75,TUE
NO,ug m-3,31/01/2017,2017,1,31,20,65.4,TUE
NO,ug m-3,31/01/2017,2017,1,31,21,49.5,TUE
NO,ug m-3,31/01/2017,2017,1,31,22,43.5,TUE
NO,ug m-3,31/01/2017,2017,1,31,23,46.2,TUE
NO,ug m-3,01/02/2017,2017,2,1,0,4.95,WED
NO,ug m-3,01/02/2017,2017,2,1,1,3.7,WED
NO,ug m-3,01/02/2017,2017,2,1,2,1.85,WED
NO,ug m-3,01/02/2017,2017,2,1,3,1.9,WED
NO,ug m-3,01/02/2017,2017,2,1,4,2.65,WED
NO,ug m-3,01/02/2017,2017,2,1,5,3.6,WED
NO,ug m-3,01/02/2017,2017,2,1,6,10.1,WED
NO,ug m-3,01/02/2017,2017,2,1,7,34.1,WED
NO,ug m-3,01/02/2017,2017,2,1,8,11.65,WED
NO,ug m-3,01/02/2017,2017,2,1,9,10.8,WED
NO,ug m-3,01/02/2017,2017,2,1,10,10.1,WED
NO,ug m-3,01/02/2017,2017,2,1,11,14.25,WED
NO,ug m-3,01/02/2017,2017,2,1,12,13.6,WED
NO,ug m-3,01/02/2017,2017,2,1,13,9.65,WED
NO,ug m-3,01/02/2017,2017,2,1,14,9.15,WED
NO,ug m-3,01/02/2017,2017,2,1,15,7.8,WED
NO,ug m-3,01/02/2017,2017,2,1,16,5.2,WED
NO,ug m-3,01/02/2017,2017,2,1,17,5.15,WED
NO,ug m-3,01/02/2017,2017,2,1,18,3.4,WED
NO,ug m-3,01/02/2017,2017,2,1,19,2.05,WED
NO,ug m-3,01/02/2017,2017,2,1,20,8.7,WED
NO,ug m-3,01/02/2017,2017,2,1,21,9.3,WED
NO,ug m-3,01/02/2017,2017,2,1,22,7.199999999999999,WED
NO,ug m-3,01/02/2017,2017,2,1,23,1.5,WED
NO,ug m-3,02/02/2017,2017,2,2,0,0.2,THU
NO,ug m-3,02/02/2017,2017,2,2,1,-0.05,THU
NO,ug m-3,02/02/2017,2017,2,2,2,-0.1,THU
NO,ug m-3,02/02/2017,2017,2,2,3,-0.2,THU
NO,ug m-3,02/02/2017,2017,2,2,4,0.2,THU
NO,ug m-3,02/02/2017,2017,2,2,5,0.1,THU
NO,ug m-3,02/02/2017,2017,2,2,6,2.75,THU
NO,ug m-3,02/02/2017,2017,2,2,7,5.8,THU
NO,ug m-3,02/02/2017,2017,2,2,8,6.6,THU
NO,ug m-3,02/02/2017,2017,2,2,9,6.4,THU
NO,ug m-3,02/02/2017,2017,2,2,10,4.4,THU
NO,ug m-3,02/02/2017,2017,2,2,11,4.25,THU
NO,ug m-3,02/02/2017,2017,2,2,12,4.0,THU
NO,ug m-3,02/02/2017,2017,2,2,13,4.45,THU
NO,ug m-3,02/02/2017,2017,2,2,14,4.25,THU
NO,ug m-3,02/02/2017,2017,2,2,15,3.85,THU
NO,ug m-3,02/02/2017,2017,2,2,16,2.85,THU
NO,ug m-3,02/02/2017,2017,2,2,17,3.05,THU
NO,ug m-3,02/02/2017,2017,2,2,18,1.65,THU
NO,ug m-3,02/02/2017,2017,2,2,19,1.35,THU
NO,ug m-3,02/02/2017,2017,2,2,20,7.800000000000001,THU
NO,ug m-3,02/02/2017,2017,2,2,21,4.5,THU
NO,ug m-3,02/02/2017,2017,2,2,22,3.5999999999999996,THU
NO,ug m-3,02/02/2017,2017,2,2,23,0.30000000000000004,THU
NO,ug m-3,03/02/2017,2017,2,3,0,0.0,FRI
NO,ug m-3,03/02/2017,2017,2,3,1,0.35,FRI
NO,ug m-3,03/02/2017,2017,2,3,2,0.25,FRI
NO,ug m-3,03/02/2017,2017,2,3,3,0.05,FRI
NO,ug m-3,03/02/2017,2017,2,3,4,0.4,FRI
NO,ug m-3,03/02/2017,2017,2,3,5,0.9,FRI
NO,ug m-3,03/02/2017,2017,2,3,6,1.5,FRI
NO,ug m-3,03/02/2017,2017,2,3,7,2.75,FRI
NO,ug m-3,03/02/2017,2017,2,3,8,4.4,FRI
NO,ug m-3,03/02/2017,2017,2,3,9,3.65,FRI
NO,ug m-3,03/02/2017,2017,2,3,10,4.55,FRI
NO,ug m-3,03/02/2017,2017,2,3,11,4.25,FRI
NO,ug m-3,03/02/2017,2017,2,3,12,3.7,FRI
NO,ug m-3,03/02/2017,2017,2,3,13,3.75,FRI
NO,ug m-3,03/02/2017,2017,2,3,14,2.0,FRI
NO,ug m-3,03/02/2017,2017,2,3,15,2.15,FRI
NO,ug m-3,03/02/2017,2017,2,3,16,3.25,FRI
NO,ug m-3,03/02/2017,2017,2,3,17,3.7,FRI
NO,ug m-3,03/02/2017,2017,2,3,18,3.65,FRI
NO,ug m-3,03/02/2017,2017,2,3,19,1.65,FRI
NO,ug m-3,03/02/2017,2017,2,3,20,3.0,FRI
NO,ug m-3,03/02/2017,2017,2,3,21,0.8999999999999999,FRI
NO,ug m-3,03/02/2017,2017,2,3,22,2.0999999999999996,FRI
NO,ug m-3,03/02/2017,2017,2,3,23,1.2000000000000002,FRI
NO,ug m-3,04/02/2017,2017,2,4,0,0.0,SAT
NO,ug m-3,04/02/2017,2017,2,4,1,0.4,SAT
NO,ug m-3,04/02/2017,2017,2,4,2,0.25,SAT
NO,ug m-3,04/02/2017,2017,2,4,3,0.15,SAT
NO,ug m-3,04/02/2017,2017,2,4,4,0.35,SAT
NO,ug m-3,04/02/2017,2017,2,4,5,0.7,SAT
NO,ug m-3,04/02/2017,2017,2,4,6,7.8,SAT
NO,ug m-3,04/02/2017,2017,2,4,7,7.9,SAT
NO,ug m-3,04/02/2017,2017,2,4,8,4.8,SAT
NO,ug m-3,04/02/2017,2017,2,4,9,21.45,SAT
NO,ug m-3,04/02/2017,2017,2,4,10,28.8,SAT
NO,ug m-3,04/02/2017,2017,2,4,11,28.85,SAT
NO,ug m-3,04/02/2017,2017,2,4,12,31.0,SAT
NO,ug m-3,04/02/2017,2017,2,4,13,16.45,SAT
NO,ug m-3,04/02/2017,2017,2,4,14,15.05,SAT
NO,ug m-3,04/02/2017,2017,2,4,15,7.05,SAT
NO,ug m-3,04/02/2017,2017,2,4,16,3.2,SAT
NO,ug m-3,04/02/2017,2017,2,4,17,8.3,SAT
NO,ug m-3,04/02/2017,2017,2,4,18,16.05,SAT
NO,ug m-3,04/02/2017,2017,2,4,19,10.4,SAT
NO,ug m-3,04/02/2017,2017,2,4,20,76.80000000000001,SAT
NO,ug m-3,04/02/2017,2017,2,4,21,67.80000000000001,SAT
NO,ug m-3,04/02/2017,2017,2,4,22,33.0,SAT
NO,ug m-3,04/02/2017,2017,2,4,23,29.400000000000002,SAT
NO,ug m-3,05/02/2017,2017,2,5,0,5.15,SUN
